Date,Radius,DistanceToEarth,DistanceToVenus,days_it_has_been_high_since,days_it_was_high_for,cumulative,OBS T,IBS T,OBS minus IBS T,dutycycle,SCM T,SCM T grad,SA MY,SA change,SoloHI-BDpl,SoloHI-BDpl grad,SUN_X,SUN_Y,SUN_Z,HGA azimuth change,HGA elevation change,HGA azimuth,HGA elevation,days_it_was_high_for -1,days_it_was_high_for -2,days_it_was_high_for -3,days_it_was_high_for 1,cumulative -1,cumulative -2,cumulative -3,cumulative 1,OBS T -1,OBS T -2,OBS T -3,OBS T 1,IBS T -1,IBS T -2,IBS T -3,IBS T 1,OBS minus IBS T -1,OBS minus IBS T -2,OBS minus IBS T -3,OBS minus IBS T 1,dutycycle -1,dutycycle -2,dutycycle -3,dutycycle 1,SCM T -1,SCM T -2,SCM T -3,SCM T 1,SCM T grad -1,SCM T grad -2,SCM T grad -3,SCM T grad 1,SUN_X -1,SUN_X -2,SUN_X -3,SUN_X 1,SUN_Y -1,SUN_Y -2,SUN_Y -3,SUN_Y 1,SUN_Z -1,SUN_Z -2,SUN_Z -3,SUN_Z 1,SA MY -1,SA MY -2,SA MY -3,SA MY 1,SA change -1,SA change -2,SA change -3,SA change 1,SoloHI-BDpl -1,SoloHI-BDpl -2,SoloHI-BDpl -3,SoloHI-BDpl 1,SoloHI-BDpl grad -1,SoloHI-BDpl grad -2,SoloHI-BDpl grad -3,SoloHI-BDpl grad 1,HGA azimuth -1,HGA azimuth -2,HGA azimuth -3,HGA azimuth 1,HGA azimuth change -1,HGA azimuth change -2,HGA azimuth change -3,HGA azimuth change 1,HGA elevation -1,HGA elevation -2,HGA elevation -3,HGA elevation 1,HGA elevation change -1,HGA elevation change -2,HGA elevation change -3,HGA elevation change 1
2023-05-17,56,84,79,0,13,13,1,2,9,16,5,10,56.0363750667582,-1,21,12,21,20,20,0,0,1,5,13.0,12.0,11.0,13.0,13.0,12.0,11.0,12.0,8.0,8.0,8.0,1.0,9.0,9.0,9.0,2.0,10.0,10.0,10.0,9.0,16.0,16.0,16.0,5.0,6.0,6.0,6.0,4.0,11.0,12.0,11.0,11.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,59.9454644846265,59.9272826733806,59.9272826733806,56.0363750667582,0.0,0.0,0.0,0.0,21.0,21.0,22.0,21.0,11.0,23.0,23.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2023-05-18,57,85,80,1,13,12,1,2,9,5,4,11,56.0363750667582,0,21,12,21,20,20,0,0,1,5,13.0,13.0,12.0,13.0,13.0,13.0,12.0,11.0,1.0,8.0,8.0,1.0,2.0,9.0,9.0,2.0,9.0,10.0,10.0,9.0,16.0,16.0,16.0,5.0,5.0,6.0,6.0,5.0,10.0,11.0,12.0,12.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,56.0363750667582,59.9454644846265,59.9272826733806,56.0363750667582,-1.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,12.0,11.0,23.0,11.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2023-05-19,58,85,80,2,13,11,1,2,9,5,5,12,56.0363750667582,0,21,11,21,20,20,0,0,1,5,13.0,13.0,13.0,13.0,12.0,13.0,13.0,10.0,1.0,1.0,8.0,1.0,2.0,2.0,9.0,2.0,9.0,9.0,10.0,9.0,5.0,16.0,16.0,5.0,4.0,5.0,6.0,5.0,11.0,10.0,11.0,11.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,56.0363750667582,56.0363750667582,59.9454644846265,56.0363750667582,0.0,-1.0,0.0,0.0,21.0,21.0,21.0,21.0,12.0,12.0,11.0,11.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2023-05-20,60,86,81,3,13,10,1,2,9,5,5,11,56.0363750667582,0,21,11,21,20,20,0,0,1,5,13.0,13.0,13.0,13.0,11.0,12.0,13.0,9.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,9.0,9.0,9.0,9.0,5.0,5.0,16.0,5.0,5.0,4.0,5.0,4.0,12.0,11.0,10.0,12.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,56.0363750667582,56.0363750667582,56.0363750667582,56.0363750667582,0.0,0.0,-1.0,0.0,21.0,21.0,21.0,21.0,11.0,12.0,12.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2023-05-21,61,86,82,4,13,9,1,2,9,5,4,12,56.0363750667582,0,21,12,21,20,20,0,0,1,5,13.0,13.0,13.0,13.0,10.0,11.0,12.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,9.0,9.0,9.0,9.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,11.0,12.0,11.0,15.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,56.0363750667582,56.0363750667582,56.0363750667582,30.0545667963683,0.0,0.0,0.0,-1.0,21.0,21.0,21.0,21.0,11.0,11.0,12.0,11.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2023-05-22,62,87,82,5,13,8,1,2,9,5,5,15,30.0545667963683,-1,21,11,21,20,20,0,0,1,5,13.0,13.0,13.0,13.0,9.0,10.0,11.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,9.0,9.0,9.0,11.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,9.0,12.0,11.0,12.0,15.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,56.0363750667582,56.0363750667582,56.0363750667582,30.0545667963683,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,12.0,11.0,11.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2023-05-23,64,87,83,6,13,7,1,1,11,4,9,15,30.0545667963683,0,21,12,21,20,20,0,0,1,5,13.0,13.0,13.0,13.0,8.0,9.0,10.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,9.0,9.0,9.0,12.0,5.0,5.0,5.0,3.0,5.0,4.0,5.0,9.0,15.0,12.0,11.0,11.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0545667963683,56.0363750667582,56.0363750667582,30.0545667963683,-1.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,11.0,12.0,11.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2023-05-24,65,88,84,7,13,6,1,1,12,3,9,11,30.0545667963683,0,21,12,21,20,20,0,0,1,5,13.0,13.0,13.0,13.0,7.0,8.0,9.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,11.0,9.0,9.0,12.0,4.0,5.0,5.0,3.0,9.0,5.0,4.0,9.0,15.0,15.0,12.0,11.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0545667963683,30.0545667963683,56.0363750667582,30.0545667963683,0.0,-1.0,0.0,0.0,21.0,21.0,21.0,21.0,12.0,11.0,12.0,11.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2023-05-25,66,88,84,8,13,5,1,1,12,3,9,11,30.0545667963683,0,21,11,21,20,20,0,0,1,5,13.0,13.0,13.0,13.0,6.0,7.0,8.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,12.0,11.0,9.0,12.0,3.0,4.0,5.0,3.0,9.0,9.0,5.0,8.0,11.0,15.0,15.0,11.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0545667963683,30.0545667963683,30.0545667963683,30.0545667963683,0.0,0.0,-1.0,0.0,21.0,21.0,21.0,21.0,12.0,12.0,11.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2023-05-26,67,89,85,9,13,4,1,1,12,3,8,11,30.0545667963683,0,21,12,21,20,20,0,0,1,5,13.0,13.0,13.0,13.0,5.0,6.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,12.0,11.0,12.0,3.0,3.0,4.0,3.0,9.0,9.0,9.0,8.0,11.0,11.0,15.0,11.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0545667963683,30.0545667963683,30.0545667963683,30.0545667963683,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,11.0,12.0,12.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2023-05-27,68,89,85,10,13,3,1,1,12,3,8,11,30.0545667963683,0,21,12,21,20,20,0,0,1,5,13.0,13.0,13.0,13.0,4.0,5.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,12.0,12.0,12.0,3.0,3.0,3.0,3.0,8.0,9.0,9.0,8.0,11.0,11.0,11.0,11.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0545667963683,30.0545667963683,30.0545667963683,30.0545667963683,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,12.0,11.0,12.0,11.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2023-05-28,69,89,86,11,13,2,1,1,12,3,8,11,30.0545667963683,0,21,11,21,20,20,0,0,1,5,13.0,13.0,13.0,13.0,3.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,12.0,12.0,12.0,3.0,3.0,3.0,3.0,8.0,8.0,9.0,8.0,11.0,11.0,11.0,11.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0545667963683,30.0545667963683,30.0545667963683,30.0545667963683,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,12.0,12.0,11.0,11.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2023-05-29,70,90,86,12,13,1,1,1,12,3,8,11,30.0545667963683,0,21,11,21,20,20,0,0,1,5,13.0,13.0,13.0,13.0,2.0,3.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,12.0,12.0,12.0,3.0,3.0,3.0,4.0,8.0,8.0,8.0,7.0,11.0,11.0,11.0,11.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0545667963683,30.0545667963683,30.0545667963683,30.0545667963683,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,11.0,12.0,12.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2023-05-30,71,90,87,13,13,0,1,1,12,4,7,11,30.0545667963683,0,21,12,21,20,20,0,0,1,5,13.0,13.0,13.0,13.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,12.0,12.0,11.0,3.0,3.0,3.0,4.0,8.0,8.0,8.0,7.0,11.0,11.0,11.0,11.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0545667963683,30.0545667963683,30.0545667963683,30.0545667963683,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,11.0,11.0,12.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2023-05-31,72,91,88,14,13,0,1,1,11,4,7,11,30.0545667963683,0,21,12,21,20,20,0,0,1,5,13.0,13.0,13.0,13.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,12.0,12.0,11.0,4.0,3.0,3.0,4.0,7.0,8.0,8.0,7.0,11.0,11.0,11.0,11.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0545667963683,30.0545667963683,30.0545667963683,30.0545667963683,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,12.0,11.0,11.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2023-06-01,73,91,88,15,13,0,1,1,11,4,7,11,30.0545667963683,0,21,12,21,20,20,0,0,1,5,13.0,13.0,13.0,13.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,12.0,12.0,11.0,4.0,4.0,3.0,4.0,7.0,7.0,8.0,7.0,11.0,11.0,11.0,11.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0545667963683,30.0545667963683,30.0545667963683,30.0545667963683,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,12.0,12.0,11.0,11.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2023-06-02,74,91,89,16,13,0,1,1,11,4,7,11,30.0545667963683,0,21,11,21,20,20,0,0,1,5,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,12.0,11.0,4.0,4.0,4.0,4.0,7.0,7.0,7.0,7.0,11.0,11.0,11.0,11.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0545667963683,30.0545667963683,30.0545667963683,30.0545667963683,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,12.0,12.0,12.0,11.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2023-06-03,75,92,89,17,13,0,1,1,11,4,7,11,30.0545667963683,0,21,11,21,20,20,0,0,1,5,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,11.0,4.0,4.0,4.0,4.0,7.0,7.0,7.0,7.0,11.0,11.0,11.0,11.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0545667963683,30.0545667963683,30.0545667963683,30.0545667963683,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,11.0,12.0,12.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2023-06-04,76,92,90,18,13,0,1,1,11,4,7,11,30.0545667963683,0,21,12,21,20,20,0,0,1,5,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,11.0,4.0,4.0,4.0,4.0,7.0,7.0,7.0,6.0,11.0,11.0,11.0,11.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0545667963683,30.0545667963683,30.0545667963683,30.0545667963683,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,11.0,11.0,12.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2023-06-05,77,92,90,19,13,0,1,1,11,4,6,11,30.0545667963683,0,21,12,21,20,20,0,0,1,5,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,11.0,4.0,4.0,4.0,4.0,7.0,7.0,7.0,6.0,11.0,11.0,11.0,11.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0545667963683,30.0545667963683,30.0545667963683,30.0545667963683,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,12.0,11.0,11.0,11.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2023-06-06,78,93,91,20,13,0,1,1,11,4,6,11,30.0545667963683,0,21,11,21,20,20,0,0,1,5,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,11.0,4.0,4.0,4.0,4.0,6.0,7.0,7.0,6.0,11.0,11.0,11.0,11.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0545667963683,30.0545667963683,30.0545667963683,30.0545667963683,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,12.0,12.0,11.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2023-06-07,78,93,91,21,13,0,1,1,11,4,6,11,30.0545667963683,0,21,12,21,20,20,0,0,1,5,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,11.0,4.0,4.0,4.0,4.0,6.0,6.0,7.0,6.0,11.0,11.0,11.0,11.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0545667963683,30.0545667963683,30.0545667963683,30.0545667963683,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,11.0,12.0,12.0,11.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2023-06-08,79,93,92,22,13,0,1,1,11,4,6,11,30.0545667963683,0,21,11,21,20,20,0,0,1,5,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,11.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0,11.0,11.0,11.0,11.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0545667963683,30.0545667963683,30.0545667963683,30.0545667963683,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,12.0,11.0,12.0,11.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2023-06-09,80,93,92,23,13,0,1,1,11,4,6,11,30.0545667963683,0,21,11,21,20,20,0,0,1,5,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,11.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0,11.0,11.0,11.0,11.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0545667963683,30.0545667963683,30.0545667963683,30.0545667963683,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,11.0,12.0,11.0,11.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2023-06-10,81,94,93,24,13,0,1,1,11,4,6,11,30.0545667963683,0,21,11,21,20,20,0,0,1,5,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,11.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0,11.0,11.0,11.0,11.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0545667963683,30.0545667963683,30.0545667963683,30.0545667963683,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,11.0,11.0,12.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2023-06-11,81,94,93,25,13,0,1,1,11,4,6,11,30.0545667963683,0,21,12,21,20,20,0,0,1,5,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,11.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,5.0,11.0,11.0,11.0,11.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0545667963683,30.0545667963683,30.0545667963683,30.0545667963683,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,11.0,11.0,11.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2023-06-12,82,94,93,26,13,0,1,1,11,4,5,11,30.0545667963683,0,21,12,21,20,20,0,0,1,5,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,11.0,4.0,4.0,4.0,5.0,6.0,6.0,6.0,5.0,11.0,11.0,11.0,12.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0545667963683,30.0545667963683,30.0545667963683,30.0545667963683,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,12.0,11.0,11.0,11.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2023-06-13,83,94,94,27,13,0,1,1,11,5,5,12,30.0545667963683,0,21,11,21,20,20,0,0,1,5,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,10.0,4.0,4.0,4.0,5.0,5.0,6.0,6.0,6.0,11.0,11.0,11.0,14.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0545667963683,30.0545667963683,30.0545667963683,0.0545782406347683,0.0,0.0,0.0,-1.0,21.0,21.0,21.0,21.0,12.0,12.0,11.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2023-06-14,83,95,94,28,13,0,1,1,10,5,6,14,0.0545782406347683,-1,21,12,21,20,20,0,0,1,5,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,11.0,11.0,11.0,10.0,5.0,4.0,4.0,4.0,5.0,5.0,6.0,8.0,12.0,11.0,11.0,14.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0545667963683,30.0545667963683,30.0545667963683,0.0545782406347683,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,11.0,12.0,12.0,11.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2023-06-15,84,95,95,29,13,0,1,2,10,4,8,14,0.0545782406347683,0,21,11,21,20,20,0,0,1,5,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,11.0,11.0,10.0,5.0,5.0,4.0,3.0,6.0,5.0,5.0,9.0,14.0,12.0,11.0,12.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0545782406347683,30.0545667963683,30.0545667963683,0.0545782406347683,-1.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,12.0,11.0,12.0,11.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2023-06-16,85,95,95,30,13,0,1,1,10,3,9,12,0.0545782406347683,0,21,11,21,20,20,0,0,1,5,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,10.0,10.0,11.0,10.0,4.0,5.0,5.0,3.0,8.0,6.0,5.0,9.0,14.0,14.0,12.0,11.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0545782406347683,0.0545782406347683,30.0545667963683,0.0545782406347683,0.0,-1.0,0.0,0.0,21.0,21.0,21.0,21.0,11.0,12.0,11.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2023-06-17,85,95,95,31,13,0,1,2,10,3,9,11,0.0545782406347683,0,21,12,21,20,20,0,0,1,5,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,10.0,10.0,10.0,10.0,3.0,4.0,5.0,4.0,9.0,8.0,6.0,9.0,12.0,14.0,14.0,11.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0545782406347683,0.0545782406347683,0.0545782406347683,0.0545782406347683,0.0,0.0,-1.0,0.0,21.0,21.0,21.0,21.0,11.0,11.0,12.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2023-06-18,86,95,96,32,13,0,1,2,10,4,9,11,0.0545782406347683,0,21,12,21,20,20,0,0,1,5,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,10.0,10.0,10.0,10.0,3.0,3.0,4.0,4.0,9.0,9.0,8.0,9.0,11.0,12.0,14.0,11.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0545782406347683,0.0545782406347683,0.0545782406347683,0.0545782406347683,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,12.0,11.0,11.0,11.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2023-06-19,86,96,96,33,13,0,1,1,10,4,9,11,0.0545782406347683,0,21,11,21,20,20,1,0,1,5,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,10.0,10.0,10.0,10.0,4.0,3.0,3.0,4.0,9.0,9.0,9.0,9.0,11.0,11.0,12.0,11.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0545782406347683,0.0545782406347683,0.0545782406347683,0.0727600518806639,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,12.0,12.0,11.0,11.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
